division_id,division_label,source_division_id,source_division_label,season_code,season_year,season_term,game_id,game_url,table_index,team_name,team_lineage_id,team_season_id,pts,reb,ast,stl,blk,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,tov,pf
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,2-smash-n-bounce-vs-7-midwest-buckets,https://tdlbasketball.com/event/2-smash-n-bounce-vs-7-midwest-buckets/,1,Smash N Bounce,d3_tuesdays:smash-n-bounce,d3_tuesdays:smash-n-bounce:2023F,47,44,9,5,3,32,44,0.727,12,16,0.75,9,17,0.529,16,9
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,2-smash-n-bounce-vs-7-midwest-buckets,https://tdlbasketball.com/event/2-smash-n-bounce-vs-7-midwest-buckets/,2,Midwest Buckets,d3_tuesdays:midwest-buckets,d3_tuesdays:midwest-buckets:2023F,55,35,15,15,1,19,62,0.306,8,18,0.444,9,17,0.529,10,14
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,5-scrub-daddies-vs-7-midwest-buckets,https://tdlbasketball.com/event/5-scrub-daddies-vs-7-midwest-buckets/,1,Scrub Daddies,d3_tuesdays:scrub-daddies,d3_tuesdays:scrub-daddies:2023F,84,39,28,6,14,34,67,0.507,14,33,0.424,2,4,0.5,10,13
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,5-scrub-daddies-vs-7-midwest-buckets,https://tdlbasketball.com/event/5-scrub-daddies-vs-7-midwest-buckets/,2,Midwest Buckets,d3_tuesdays:midwest-buckets,d3_tuesdays:midwest-buckets:2023F,62,33,13,6,1,21,71,0.296,7,21,0.333,11,15,0.733,10,6
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,7-midwesst-buckets-vs-10-altus-group,https://tdlbasketball.com/event/7-midwesst-buckets-vs-10-altus-group/,1,Midwest Buckets,d3_tuesdays:midwest-buckets,d3_tuesdays:midwest-buckets:2023F,80,49,24,8,4,35,91,0.385,9,30,0.3,1,3,0.333,8,10
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,7-midwesst-buckets-vs-10-altus-group,https://tdlbasketball.com/event/7-midwesst-buckets-vs-10-altus-group/,2,Altus Group,d3_tuesdays:altus-group,d3_tuesdays:altus-group:2023F,64,37,18,4,5,27,67,0.403,5,13,0.385,5,12,0.417,14,4
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,altus-group-vs-midwest-buckets,https://tdlbasketball.com/event/altus-group-vs-midwest-buckets/,1,Altus Group,d3_tuesdays:altus-group,d3_tuesdays:altus-group:2023F,50,35,19,5,4,21,68,0.309,4,17,0.235,4,8,0.5,16,4
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,altus-group-vs-midwest-buckets,https://tdlbasketball.com/event/altus-group-vs-midwest-buckets/,2,Midwest Buckets,d3_tuesdays:midwest-buckets,d3_tuesdays:midwest-buckets:2023F,94,47,30,15,6,43,85,0.506,7,30,0.233,1,1,1.0,8,10
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,mid-vs-midwest-buckets,https://tdlbasketball.com/event/mid-vs-midwest-buckets/,1,Mid,d3_tuesdays:mid,d3_tuesdays:mid:2023F,70,33,22,5,6,24,53,0.453,9,23,0.391,13,21,0.619,9,13
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,mid-vs-midwest-buckets,https://tdlbasketball.com/event/mid-vs-midwest-buckets/,2,Midwest Buckets,d3_tuesdays:midwest-buckets,d3_tuesdays:midwest-buckets:2023F,63,46,15,9,3,22,75,0.293,6,29,0.207,13,22,0.591,6,14
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,midwest-buckets-vs-scrub-daddies,https://tdlbasketball.com/event/midwest-buckets-vs-scrub-daddies/,1,Midwest Buckets,d3_tuesdays:midwest-buckets,d3_tuesdays:midwest-buckets:2023F,60,42,14,9,5,19,64,0.297,9,25,0.36,13,17,0.765,17,8
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,midwest-buckets-vs-scrub-daddies,https://tdlbasketball.com/event/midwest-buckets-vs-scrub-daddies/,2,Scrub Daddies,d3_tuesdays:scrub-daddies,d3_tuesdays:scrub-daddies:2023F,65,44,21,8,5,25,71,0.352,7,30,0.233,8,13,0.615,12,11
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2025W,2025,W,reservoir-dogs-vs-scrub-daddies,https://tdlbasketball.com/event/reservoir-dogs-vs-scrub-daddies/,1,Reservoir Dogs,d3_tuesdays:reservoir-dogs,d3_tuesdays:reservoir-dogs:2025W,67,40,21,14,3,27,76,0.355,8,35,0.229,5,8,0.625,6,10
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2025W,2025,W,reservoir-dogs-vs-scrub-daddies,https://tdlbasketball.com/event/reservoir-dogs-vs-scrub-daddies/,2,Scrub Daddies,d3_tuesdays:scrub-daddies,d3_tuesdays:scrub-daddies:2025W,66,38,15,5,4,25,56,0.446,13,28,0.464,3,8,0.375,17,7
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2024F,2024,F,scrub-daddies-vs-pell-3,https://tdlbasketball.com/event/scrub-daddies-vs-pell-3/,1,Scrub Daddies,d3_tuesdays:scrub-daddies,d3_tuesdays:scrub-daddies:2024F,71,35,18,11,1,29,67,0.433,8,26,0.308,5,12,0.417,14,18
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2024F,2024,F,scrub-daddies-vs-pell-3,https://tdlbasketball.com/event/scrub-daddies-vs-pell-3/,2,Load Management,d3_tuesdays:load-management,d3_tuesdays:load-management:2024F,73,38,12,11,5,25,60,0.417,12,34,0.353,11,21,0.524,13,13
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2024W,2024,W,4-scrub-daddies-vs-5-reservoir-dogs,https://tdlbasketball.com/event/4-scrub-daddies-vs-5-reservoir-dogs/,1,Scrub Daddies,d3_tuesdays:scrub-daddies,d3_tuesdays:scrub-daddies:2024W,48,35,11,4,10,19,60,0.317,7,29,0.241,3,5,0.6,12,12
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2024W,2024,W,4-scrub-daddies-vs-5-reservoir-dogs,https://tdlbasketball.com/event/4-scrub-daddies-vs-5-reservoir-dogs/,2,Reservoir Dogs,d3_tuesdays:reservoir-dogs,d3_tuesdays:reservoir-dogs:2024W,65,43,15,10,7,23,68,0.338,10,27,0.37,9,12,0.75,10,13
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,50-shades-of-klay-vs-reservoir-dogs,https://tdlbasketball.com/event/50-shades-of-klay-vs-reservoir-dogs/,1,50 Shades of Klay,d2_sundays:50-shades-of-klay,d2_sundays:50-shades-of-klay:2023W,64,30,15,7,4,20,61,0.328,12,38,0.316,12,15,0.8,10,6
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,50-shades-of-klay-vs-reservoir-dogs,https://tdlbasketball.com/event/50-shades-of-klay-vs-reservoir-dogs/,2,Reservoir Dogs,d2_sundays:reservoir-dogs,d2_sundays:reservoir-dogs:2023W,56,39,13,3,3,21,62,0.339,8,23,0.348,6,7,0.857,13,15
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,8-reservoir-dogs-vs-9-burrrcats,https://tdlbasketball.com/event/8-reservoir-dogs-vs-9-burrrcats/,1,Reservoir Dogs,d2_sundays:reservoir-dogs,d2_sundays:reservoir-dogs:2023W,46,29,11,9,5,19,56,0.339,4,19,0.211,4,4,1.0,10,7
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,8-reservoir-dogs-vs-9-burrrcats,https://tdlbasketball.com/event/8-reservoir-dogs-vs-9-burrrcats/,2,BURRRcats,d2_sundays:burrrcats,d2_sundays:burrrcats:2023W,44,39,13,6,2,16,56,0.286,8,25,0.32,4,6,0.667,12,5
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,asian-power-vs-reservoir-dogs,https://tdlbasketball.com/event/asian-power-vs-reservoir-dogs/,1,Asian Power,d2_sundays:asian-power,d2_sundays:asian-power:2023F,66,26,16,8,2,26,64,0.406,12,35,0.343,2,5,0.4,14,14
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,asian-power-vs-reservoir-dogs,https://tdlbasketball.com/event/asian-power-vs-reservoir-dogs/,2,Reservoir Dogs,d2_sundays:reservoir-dogs,d2_sundays:reservoir-dogs:2023F,77,45,16,9,3,32,71,0.451,5,20,0.25,8,12,0.667,14,7
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,bean-boiis-vs-reservoir-dogs,https://tdlbasketball.com/event/bean-boiis-vs-reservoir-dogs/,1,Bean Boiis,d2_thursdays:bean-boiis,d2_thursdays:bean-boiis:2023F,85,35,22,8,2,31,59,0.525,8,27,0.296,15,20,0.75,6,10
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,bean-boiis-vs-reservoir-dogs,https://tdlbasketball.com/event/bean-boiis-vs-reservoir-dogs/,2,Reservoir Dogs,d2_thursdays:reservoir-dogs,d2_thursdays:reservoir-dogs:2023F,42,26,8,5,1,16,63,0.254,3,28,0.107,7,8,0.875,10,11
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,burrrcats-vs-reservoir-dogs,https://tdlbasketball.com/event/burrrcats-vs-reservoir-dogs/,1,BURRRcats,d2_sundays:burrrcats,d2_sundays:burrrcats:2023W,40,47,6,5,2,14,52,0.269,6,25,0.24,7,14,0.5,15,10
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,burrrcats-vs-reservoir-dogs,https://tdlbasketball.com/event/burrrcats-vs-reservoir-dogs/,2,Reservoir Dogs,d2_sundays:reservoir-dogs,d2_sundays:reservoir-dogs:2023W,56,46,13,9,4,21,70,0.3,4,24,0.167,10,17,0.588,7,9
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019SP,2019,SP,gilet-jaunes-vs-keep-that-same-energy-2,https://tdlbasketball.com/event/gilet-jaunes-vs-keep-that-same-energy-2/,1,Gilet Jaunes,d2_sundays:gilet-jaunes,d2_sundays:gilet-jaunes:2019SP,34,31,9,7,3,14,45,0.311,3,15,0.2,3,7,0.429,21,6
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019SP,2019,SP,gilet-jaunes-vs-keep-that-same-energy-2,https://tdlbasketball.com/event/gilet-jaunes-vs-keep-that-same-energy-2/,2,BURRRcats,d2_sundays:burrrcats,d2_sundays:burrrcats:2019SP,42,25,13,15,1,15,50,0.3,7,23,0.304,5,6,0.833,13,6
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019S,2019,S,gilet-jaunes-vs-keep-that-same-energy,https://tdlbasketball.com/event/gilet-jaunes-vs-keep-that-same-energy/,1,Gilet Jaunes,d2_sundays:gilet-jaunes,d2_sundays:gilet-jaunes:2019S,44,45,9,4,4,19,52,0.365,2,12,0.167,4,12,0.333,13,11
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019S,2019,S,gilet-jaunes-vs-keep-that-same-energy,https://tdlbasketball.com/event/gilet-jaunes-vs-keep-that-same-energy/,2,BURRRcats,d2_sundays:burrrcats,d2_sundays:burrrcats:2019S,45,25,10,6,4,13,48,0.271,11,31,0.355,8,13,0.615,7,8
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019S,2019,S,gilet-jaunes-vs-make-it-reign-man,https://tdlbasketball.com/event/gilet-jaunes-vs-make-it-reign-man/,1,Gilet Jaunes,d2_sundays:gilet-jaunes,d2_sundays:gilet-jaunes:2019S,54,37,12,15,1,22,61,0.361,5,17,0.294,5,12,0.417,15,6
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019S,2019,S,gilet-jaunes-vs-make-it-reign-man,https://tdlbasketball.com/event/gilet-jaunes-vs-make-it-reign-man/,2,Make It Reign Man,d2_sundays:make-it-reign-man,d2_sundays:make-it-reign-man:2019S,48,35,12,8,4,18,54,0.333,6,20,0.3,6,7,0.857,19,8
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019S,2019,S,gilet-jaunes-vs-nyc-hustlers,https://tdlbasketball.com/event/gilet-jaunes-vs-nyc-hustlers/,1,Gilet Jaunes,d2_sundays:gilet-jaunes,d2_sundays:gilet-jaunes:2019S,53,33,8,5,3,20,46,0.435,7,18,0.389,6,8,0.75,8,12
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019S,2019,S,gilet-jaunes-vs-nyc-hustlers,https://tdlbasketball.com/event/gilet-jaunes-vs-nyc-hustlers/,2,NYC Hustlers,d2_sundays:nyc-hustlers,d2_sundays:nyc-hustlers:2019S,63,25,13,10,2,23,54,0.426,11,17,0.647,6,12,0.5,6,10
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2019Su,2019,SU,gilet-jaunes-vs-the-street,https://tdlbasketball.com/event/gilet-jaunes-vs-the-street/,1,Gilet Jaunes,d2_thursdays:gilet-jaunes,d2_thursdays:gilet-jaunes:2019Su,59,39,13,6,1,21,46,0.457,7,16,0.438,10,14,0.714,11,10
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2019Su,2019,SU,gilet-jaunes-vs-the-street,https://tdlbasketball.com/event/gilet-jaunes-vs-the-street/,2,The Street,d2_thursdays:the-street,d2_thursdays:the-street:2019Su,34,20,7,3,1,13,48,0.271,5,19,0.263,3,9,0.333,10,14
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2019Su,2019,SU,gilet-jaunes-vs-the-unit,https://tdlbasketball.com/event/gilet-jaunes-vs-the-unit/,1,Gilet Jaunes,d2_thursdays:gilet-jaunes,d2_thursdays:gilet-jaunes:2019Su,60,40,14,6,7,24,61,0.393,7,21,0.333,5,9,0.556,11,14
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2019Su,2019,SU,gilet-jaunes-vs-the-unit,https://tdlbasketball.com/event/gilet-jaunes-vs-the-unit/,2,Apex,d2_thursdays:apex,d2_thursdays:apex:2019Su,52,36,11,5,1,19,62,0.306,8,27,0.296,6,15,0.4,11,9
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2019Su,2019,SU,gilet-jaunes-vs-what-it-do-babyyy,https://tdlbasketball.com/event/gilet-jaunes-vs-what-it-do-babyyy/,1,Gilet Jaunes,d2_thursdays:gilet-jaunes,d2_thursdays:gilet-jaunes:2019Su,44,35,4,5,6,17,41,0.415,1,13,0.077,9,15,0.6,17,17
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2019Su,2019,SU,gilet-jaunes-vs-what-it-do-babyyy,https://tdlbasketball.com/event/gilet-jaunes-vs-what-it-do-babyyy/,2,What It Do Babyyy,d2_thursdays:what-it-do-babyyy,d2_thursdays:what-it-do-babyyy:2019Su,43,18,10,10,0,12,43,0.279,6,23,0.261,13,19,0.684,8,10
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2020W,2020,W,gilet-jaunes-vs-yolo-3,https://tdlbasketball.com/event/gilet-jaunes-vs-yolo-3/,1,Gilet Jaunes,d2_thursdays:gilet-jaunes,d2_thursdays:gilet-jaunes:2020W,52,26,14,5,1,20,52,0.385,6,23,0.261,6,10,0.6,15,12
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2020W,2020,W,gilet-jaunes-vs-yolo-3,https://tdlbasketball.com/event/gilet-jaunes-vs-yolo-3/,2,YOLO,d2_thursdays:yolo,d2_thursdays:yolo:2020W,75,34,20,11,0,28,61,0.459,9,27,0.333,10,17,0.588,10,12
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,jeremy-lins-cousins-vs-reservoir-dogs,https://tdlbasketball.com/event/jeremy-lins-cousins-vs-reservoir-dogs/,1,Jeremy Lin’s Cousins,d2_thursdays:jeremy-lin-s-cousins,d2_thursdays:jeremy-lin-s-cousins:2023F,53,30,17,4,3,22,55,0.4,7,19,0.368,2,7,0.286,7,10
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,jeremy-lins-cousins-vs-reservoir-dogs,https://tdlbasketball.com/event/jeremy-lins-cousins-vs-reservoir-dogs/,2,Reservoir Dogs,d2_thursdays:reservoir-dogs,d2_thursdays:reservoir-dogs:2023F,36,15,6,5,3,13,39,0.333,4,17,0.235,6,14,0.429,8,10
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,mobadanga-vs-reservoir-dogs,https://tdlbasketball.com/event/mobadanga-vs-reservoir-dogs/,1,Mobadanga,d2_sundays:mobadanga,d2_sundays:mobadanga:2023F,103,59,35,9,4,38,87,0.437,16,49,0.327,12,17,0.706,14,2
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,mobadanga-vs-reservoir-dogs,https://tdlbasketball.com/event/mobadanga-vs-reservoir-dogs/,2,Reservoir Dogs,d2_sundays:reservoir-dogs,d2_sundays:reservoir-dogs:2023F,25,28,16,5,2,11,43,0.256,3,19,0.158,0,0,0.0,9,5
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023Su,2023,SU,pell-vs-reservoir-dogs,https://tdlbasketball.com/event/pell-vs-reservoir-dogs/,1,Load Management,d3_tuesdays:load-management,d3_tuesdays:load-management:2023Su,44,16,11,3,3,16,42,0.381,2,14,0.143,10,14,0.714,11,15
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023Su,2023,SU,pell-vs-reservoir-dogs,https://tdlbasketball.com/event/pell-vs-reservoir-dogs/,2,Reservoir Dogs,d3_tuesdays:reservoir-dogs,d3_tuesdays:reservoir-dogs:2023Su,62,39,14,7,6,21,56,0.375,6,23,0.261,14,19,0.737,10,14
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2020W,2020,W,premature-shooters-vs-gilet-jaunes,https://tdlbasketball.com/event/premature-shooters-vs-gilet-jaunes/,1,Premature Shooters,d2_thursdays:premature-shooters,d2_thursdays:premature-shooters:2020W,51,42,13,12,2,19,63,0.302,4,25,0.16,9,16,0.562,15,11
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2020W,2020,W,premature-shooters-vs-gilet-jaunes,https://tdlbasketball.com/event/premature-shooters-vs-gilet-jaunes/,2,Gilet Jaunes,d2_thursdays:gilet-jaunes,d2_thursdays:gilet-jaunes:2020W,50,45,13,8,5,21,71,0.296,3,26,0.115,5,9,0.556,14,14
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023Su,2023,SU,reservoir-dogs-vs-10-freaky-guy,https://tdlbasketball.com/event/reservoir-dogs-vs-10-freaky-guy/,1,Reservoir Dogs,d3_tuesdays:reservoir-dogs,d3_tuesdays:reservoir-dogs:2023Su,55,42,16,12,10,24,60,0.4,3,16,0.188,4,8,0.5,19,13
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023Su,2023,SU,reservoir-dogs-vs-10-freaky-guy,https://tdlbasketball.com/event/reservoir-dogs-vs-10-freaky-guy/,2,10 Freaky Guy$,d3_tuesdays:10-freaky-guy,d3_tuesdays:10-freaky-guy:2023Su,39,30,11,12,3,13,60,0.217,5,27,0.185,8,13,0.615,11,8
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023Su,2023,SU,reservoir-dogs-vs-east-coast-buckets,https://tdlbasketball.com/event/reservoir-dogs-vs-east-coast-buckets/,1,Reservoir Dogs,d3_tuesdays:reservoir-dogs,d3_tuesdays:reservoir-dogs:2023Su,92,44,22,18,7,36,69,0.522,7,21,0.333,13,19,0.684,7,9
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2023Su,2023,SU,reservoir-dogs-vs-east-coast-buckets,https://tdlbasketball.com/event/reservoir-dogs-vs-east-coast-buckets/,2,Midwest Buckets,d3_tuesdays:midwest-buckets,d3_tuesdays:midwest-buckets:2023Su,36,26,9,2,0,13,55,0.236,5,26,0.192,5,10,0.5,20,11
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,reservoir-dogs-vs-mobadanga,https://tdlbasketball.com/event/reservoir-dogs-vs-mobadanga/,1,Reservoir Dogs,d2_sundays:reservoir-dogs,d2_sundays:reservoir-dogs:2023W,70,33,17,11,2,28,59,0.475,10,24,0.417,4,13,0.308,11,10
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,reservoir-dogs-vs-mobadanga,https://tdlbasketball.com/event/reservoir-dogs-vs-mobadanga/,2,Mobadanga,d2_sundays:mobadanga,d2_sundays:mobadanga:2023W,52,22,19,9,2,19,47,0.404,9,23,0.391,5,13,0.385,19,15
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,reservoir-dogs-vs-splashmakers,https://tdlbasketball.com/event/reservoir-dogs-vs-splashmakers/,1,Reservoir Dogs,d2_thursdays:reservoir-dogs,d2_thursdays:reservoir-dogs:2023F,52,35,17,11,5,21,67,0.313,5,26,0.192,5,9,0.556,18,0
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,reservoir-dogs-vs-splashmakers,https://tdlbasketball.com/event/reservoir-dogs-vs-splashmakers/,2,Splashmakers,d2_thursdays:splashmakers,d2_thursdays:splashmakers:2023F,62,40,27,13,7,25,72,0.347,9,30,0.3,3,6,0.5,20,0
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,reservoir-dogs-vs-the-panthers,https://tdlbasketball.com/event/reservoir-dogs-vs-the-panthers/,1,Reservoir Dogs,d2_sundays:reservoir-dogs,d2_sundays:reservoir-dogs:2023W,40,32,8,5,1,14,63,0.222,8,32,0.25,4,6,0.667,12,13
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,reservoir-dogs-vs-the-panthers,https://tdlbasketball.com/event/reservoir-dogs-vs-the-panthers/,2,The Panthers,d2_sundays:the-panthers,d2_sundays:the-panthers:2023W,70,36,13,5,2,24,54,0.444,13,33,0.394,9,13,0.692,12,4
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,reservoir-dogs-vs-top-boy,https://tdlbasketball.com/event/reservoir-dogs-vs-top-boy/,1,Reservoir Dogs,d2_thursdays:reservoir-dogs,d2_thursdays:reservoir-dogs:2023F,56,32,11,13,2,22,65,0.338,6,19,0.316,6,11,0.545,7,0
d2_thursdays,D2 Thursdays,d3_tuesdays,D3 Tuesdays,2023F,2023,F,reservoir-dogs-vs-top-boy,https://tdlbasketball.com/event/reservoir-dogs-vs-top-boy/,2,Top Boy,d2_thursdays:top-boy,d2_thursdays:top-boy:2023F,62,36,16,6,2,22,66,0.333,9,31,0.29,9,14,0.643,14,0
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019SP,2019,SP,the-lizards-d2-vs-the-lizards-d2,https://tdlbasketball.com/event/the-lizards-d2-vs-the-lizards-d2/,1,The Lizards,d2_sundays:the-lizards,d2_sundays:the-lizards:2019SP,45,31,8,3,5,17,53,0.321,4,16,0.25,7,10,0.7,9,8
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2019SP,2019,SP,the-lizards-d2-vs-the-lizards-d2,https://tdlbasketball.com/event/the-lizards-d2-vs-the-lizards-d2/,2,Gilet Jaunes,d2_sundays:gilet-jaunes,d2_sundays:gilet-jaunes:2019SP,46,39,10,6,2,18,65,0.277,5,20,0.25,5,11,0.455,10,10
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,united-nations-vs-reservoir-dogs,https://tdlbasketball.com/event/united-nations-vs-reservoir-dogs/,1,United Nations,d2_sundays:united-nations,d2_sundays:united-nations:2023W,55,25,12,8,2,19,51,0.373,11,30,0.367,6,10,0.6,12,8
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2023W,2023,W,united-nations-vs-reservoir-dogs,https://tdlbasketball.com/event/united-nations-vs-reservoir-dogs/,2,Reservoir Dogs,d2_sundays:reservoir-dogs,d2_sundays:reservoir-dogs:2023W,42,31,8,6,2,16,54,0.296,3,26,0.115,7,8,0.875,12,8
d3_sundays,D3 Sundays,d3_tuesdays,D3 Tuesdays,2025F,2025,F,1-cone-drill-2-0-vs-8-true-step-pt,https://tdlbasketball.com/event/1-cone-drill-2-0-vs-8-true-step-pt/,1,Cone Drill 2.0,d3_sundays:cone-drill-2-0,d3_sundays:cone-drill-2-0:2025F,68,40,24,12,3,27,69,0.391,7,32,0.219,7,18,0.389,14,14
d3_sundays,D3 Sundays,d3_tuesdays,D3 Tuesdays,2025F,2025,F,1-cone-drill-2-0-vs-8-true-step-pt,https://tdlbasketball.com/event/1-cone-drill-2-0-vs-8-true-step-pt/,2,True Step PT,d3_sundays:true-step-pt,d3_sundays:true-step-pt:2025F,74,42,15,10,5,29,73,0.397,6,23,0.261,10,17,0.588,14,12
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2020WP,2020,WP,1-spaghetti-ramen-vs-winner-8-vs-9,https://tdlbasketball.com/event/1-spaghetti-ramen-vs-winner-8-vs-9/,1,Spaghetti Ramen,d2_sundays:spaghetti-ramen,d2_sundays:spaghetti-ramen:2020WP,79,49,26,11,3,31,65,0.477,13,30,0.433,4,7,0.571,13,11
d2_sundays,D2 Sundays,d3_tuesdays,D3 Tuesdays,2020WP,2020,WP,1-spaghetti-ramen-vs-winner-8-vs-9,https://tdlbasketball.com/event/1-spaghetti-ramen-vs-winner-8-vs-9/,2,BURRRcats,d2_sundays:burrrcats,d2_sundays:burrrcats:2020WP,37,26,7,9,0,13,58,0.224,6,31,0.194,5,10,0.5,12,10
d3_sundays,D3 Sundays,d3_tuesdays,D3 Tuesdays,2019FP,2019,FP,1-yerrr-x3-vs-5-ball-is-life,https://tdlbasketball.com/event/1-yerrr-x3-vs-5-ball-is-life/,1,YERRR X3,d3_sundays:yerrr-x3,d3_sundays:yerrr-x3:2019FP,44,17,8,11,2,16,44,0.364,8,26,0.308,4,11,0.364,15,11
d3_sundays,D3 Sundays,d3_tuesdays,D3 Tuesdays,2019FP,2019,FP,1-yerrr-x3-vs-5-ball-is-life,https://tdlbasketball.com/event/1-yerrr-x3-vs-5-ball-is-life/,2,Ball Is Life,d3_sundays:ball-is-life,d3_sundays:ball-is-life:2019FP,63,25,14,11,2,22,40,0.55,13,22,0.591,6,10,0.6,14,11
d3_tuesdays,D3 Tuesdays,d3_tuesdays,D3 Tuesdays,2022F,2022,F,2-pnest1-vs-7-30-for-30,https://tdlbasketball.com/event/2-pnest1-vs-7-30-for-30/,1,Pnest1,d3_tuesdays:pnest1,d3_tuesdays:pnest1:2022F,55,30,9,11,0,17,60,0.283,3,26,0.115,18,25,0.72,17,16
